PM25,date,alt,atm,PM1,temp,PM10,humid
18,2017-08-06T07:00:03.919Z,169.32,993.05,10,35.42,21,94.08
14,2017-08-06T07:05:03.634Z,169.39,993.12,4,35.17,15,96.72
14,2017-08-06T07:10:17.796Z,168.74,993.18,4,34.63,15,94.76
14,2017-08-06T07:15:03.287Z,168.62,993.19,4,34.36,15,95.89
18,2017-08-06T07:20:03.014Z,168.56,993.19,9,34.29,19,95.43
18,2017-08-06T07:25:03.561Z,168.96,993.09,9,34.63,19,93.91
18,2017-08-06T07:30:03.093Z,169.04,993.1,9,34.82,19,93.56
17,2017-08-06T07:35:03.525Z,169.74,993.01,7,34.31,19,94.78
17,2017-08-06T07:40:03.293Z,169,993.13,7,34.02,19,96.37
17,2017-08-06T07:45:17.201Z,169.44,993.05,7,34.59,19,95.33
16,2017-08-06T07:50:03.837Z,169.49,993.07,6,33.76,18,97.96
16,2017-08-06T07:55:03.360Z,170.26,992.95,6,33.9,18,98.02
16,2017-08-06T08:00:02.778Z,170.57,992.93,6,33.93,18,97.74
16,2017-08-06T08:05:03.327Z,171.24,992.82,7,33.74,19,98.46
16,2017-08-06T08:10:03.362Z,172.54,992.7,7,33.77,19,99.04
16,2017-08-06T08:15:03.310Z,173.36,992.53,7,34.04,19,97.65
17,2017-08-06T08:20:16.650Z,174.24,992.52,8,34.15,19,98.29
17,2017-08-06T08:25:03.365Z,174.1,992.57,8,33.66,19,99.17
17,2017-08-06T08:30:02.809Z,173.93,992.52,8,33.76,19,99.17
18,2017-08-06T08:35:03.335Z,173.84,992.54,8,33.48,20,100
18,2017-08-06T08:40:03.161Z,173.33,992.58,8,33.16,20,100
18,2017-08-06T08:45:03.815Z,173,992.59,8,33.39,20,100
16,2017-08-06T08:50:03.290Z,173.35,992.57,7,33.17,18,100
16,2017-08-06T08:55:04.027Z,173.59,992.6,7,33.1,18,100
16,2017-08-06T09:00:03.611Z,173.26,992.57,7,32.57,18,100
24,2017-08-06T09:05:03.135Z,173.42,992.58,10,32.94,29,100
24,2017-08-06T09:10:03.068Z,173.22,992.59,10,32.77,29,100
24,2017-08-06T09:15:03.724Z,173.31,992.62,10,32.6,29,100
22,2017-08-06T09:20:03.444Z,173.45,992.56,13,32.67,23,100
22,2017-08-06T09:25:03.172Z,172.67,992.66,13,32.55,23,100
22,2017-08-06T09:30:03.718Z,172.15,992.8,13,32.65,23,100
18,2017-08-06T09:35:03.446Z,172.17,992.75,6,32.78,22,100
18,2017-08-06T09:40:03.378Z,171.39,992.83,6,32.7,22,100
18,2017-08-06T09:45:03.007Z,171.48,992.86,6,32.59,22,100
24,2017-08-06T09:50:03.655Z,170.92,992.87,10,32.4,25,100
24,2017-08-06T09:55:03.177Z,170.68,992.89,10,32.33,25,100
18,2017-08-06T10:00:03.924Z,170.34,992.99,10,32.25,21,100
28,2017-08-06T10:05:03.454Z,170.28,992.98,15,32.12,30,100
28,2017-08-06T10:10:17.943Z,169.95,992.99,15,31.82,30,100
50,2017-08-06T10:15:03.418Z,169.68,993,24,31.66,52,100
45,2017-08-06T10:20:16.055Z,169.92,993.02,28,30.95,51,100
45,2017-08-06T10:25:03.796Z,169.91,992.93,28,31.09,51,100
46,2017-08-06T10:30:03.584Z,169.98,993.04,25,31.15,50,100
66,2017-08-06T10:35:03.151Z,169.69,993.06,30,31.01,76,100
66,2017-08-06T10:40:03.020Z,169.13,993.11,30,30.73,76,100
82,2017-08-06T10:45:03.390Z,169.01,993.16,39,30.78,93,100
80,2017-08-06T10:50:02.948Z,168.97,993.11,36,30.92,86,100
80,2017-08-06T10:55:03.858Z,168.06,993.24,36,30.63,86,100
64,2017-08-06T11:00:03.446Z,167.37,993.31,32,30.88,74,100
52,2017-08-06T11:05:16.781Z,166.32,993.39,23,30.5,58,100
52,2017-08-06T11:10:03.611Z,166,993.47,23,30.65,58,100
48,2017-08-06T11:15:03.411Z,165.01,993.6,18,30.56,55,100
48,2017-08-06T11:20:16.063Z,164.43,993.67,23,30.55,52,100
48,2017-08-06T11:25:03.812Z,163.41,993.79,23,30.51,52,100
75,2017-08-06T11:30:03.249Z,162.92,993.8,30,30.33,87,100
59,2017-08-06T11:35:03.887Z,162.13,993.94,31,30.31,68,100
59,2017-08-06T11:40:03.747Z,162.07,993.93,31,30.64,68,100
55,2017-08-06T11:45:03.431Z,161.55,994,28,30.58,63,100
77,2017-08-06T11:50:16.477Z,161.22,994.01,32,30.53,90,100
77,2017-08-06T11:55:03.092Z,160.75,994.15,32,30.87,90,100
44,2017-08-06T12:00:03.760Z,159.77,994.18,18,30.44,45,100
54,2017-08-06T12:05:03.366Z,160.12,994.21,23,30.85,60,100
54,2017-08-06T12:10:03.419Z,159.85,994.22,23,30.91,60,100
33,2017-08-06T12:15:02.927Z,159.87,994.16,15,30.7,38,100
84,2017-08-06T12:20:03.581Z,160.24,994.15,40,30.67,94,100
84,2017-08-06T12:25:03.237Z,160.58,994.18,40,30.7,94,100
50,2017-08-06T12:30:03.734Z,159.83,994.21,28,30.36,56,100
83,2017-08-06T12:35:03.371Z,160.54,994.16,38,30.04,93,100
83,2017-08-06T12:40:03.205Z,160.9,994.16,38,30.08,93,100
68,2017-08-06T12:45:03.645Z,161,994.07,30,29.82,78,100
69,2017-08-06T12:50:03.168Z,160.53,994.18,29,29.71,76,100
69,2017-08-06T12:55:03.718Z,159.37,994.17,29,30.03,76,100
67,2017-08-06T13:00:03.242Z,159.32,994.29,32,30.55,72,100
43,2017-08-06T13:05:03.786Z,159.65,994.19,21,30.66,47,100
43,2017-08-06T13:10:03.616Z,159.48,994.25,21,30.79,47,100
32,2017-08-06T13:15:20.859Z,159.47,994.24,17,30.76,35,100
36,2017-08-06T13:20:03.590Z,159.65,994.24,19,30.72,37,100
36,2017-08-06T13:25:03.134Z,158.92,994.3,19,30.84,37,100
31,2017-08-06T13:30:03.654Z,158.94,994.25,15,30.76,34,100
35,2017-08-06T13:35:03.072Z,160.17,994.21,14,30.76,37,100
35,2017-08-06T13:40:03.004Z,159.78,994.21,14,30.61,37,100
32,2017-08-06T13:45:03.451Z,159.84,994.13,14,30.65,35,100
35,2017-08-06T13:50:16.707Z,159.22,994.25,13,30.74,39,100
35,2017-08-06T13:55:03.456Z,158.96,994.27,13,30.01,39,100
35,2017-08-06T14:00:17.076Z,158.4,994.32,13,29.45,39,100
57,2017-08-06T14:05:03.593Z,158.27,994.39,29,29.25,65,100
57,2017-08-06T14:10:16.291Z,158.03,994.45,29,29.17,65,100
57,2017-08-06T14:15:03.863Z,157.84,994.42,29,30.28,65,100
43,2017-08-06T14:20:03.387Z,157.95,994.38,20,30.5,47,100
43,2017-08-06T14:25:03.007Z,157.89,994.42,20,30.41,47,100
43,2017-08-06T14:30:03.653Z,157.94,994.45,20,30.55,47,100
38,2017-08-06T14:35:03.184Z,158.16,994.41,20,30.07,42,100
38,2017-08-06T14:40:03.116Z,158.8,994.36,20,30.06,42,100
38,2017-08-06T14:45:03.557Z,158.06,994.36,20,30.08,42,100
62,2017-08-06T14:50:03.206Z,157.51,994.47,33,30.57,69,100
62,2017-08-06T14:55:03.597Z,157.1,994.54,33,30.61,69,100
62,2017-08-06T15:00:03.239Z,157.52,994.49,33,30.27,69,100
56,2017-08-06T15:05:03.903Z,157.95,994.48,27,29.94,64,100
56,2017-08-06T15:10:03.629Z,157.46,994.48,27,29.91,64,100
56,2017-08-06T15:15:03.258Z,157.36,994.52,27,29.64,64,100
49,2017-08-06T15:20:18.049Z,157.51,994.48,22,29.37,57,100
49,2017-08-06T15:25:03.534Z,157.32,994.5,22,29.12,57,100
49,2017-08-06T15:30:03.271Z,157.6,994.48,22,28.87,57,100
57,2017-08-06T15:35:03.809Z,158.48,994.41,25,29.6,70,100
57,2017-08-06T15:40:03.948Z,158.92,994.26,25,28.99,70,100
57,2017-08-06T15:45:17.502Z,159.34,994.27,25,29.24,70,100
70,2017-08-06T15:50:16.978Z,160.3,994.14,33,28.7,85,100
70,2017-08-06T15:55:03.639Z,160.7,994.11,33,29.8,85,100
43,2017-08-06T16:00:03.265Z,161.48,994.02,16,30.01,47,100
48,2017-08-06T16:05:03.945Z,161.2,993.97,25,29.86,55,100
53,2017-08-06T16:10:03.830Z,161.26,994.06,20,28.69,55,100
53,2017-08-06T16:15:18.941Z,162.05,993.92,20,28.49,55,100
53,2017-08-06T16:20:03.502Z,162.53,993.83,20,28.77,55,100
67,2017-08-06T16:25:03.030Z,162.53,993.84,27,29.28,77,100
67,2017-08-06T16:30:03.680Z,162.83,993.82,27,28.6,77,100
67,2017-08-06T16:35:03.305Z,163.26,993.81,27,28.71,77,100
77,2017-08-06T16:40:03.147Z,163.35,993.84,31,28.62,86,100
77,2017-08-06T16:45:03.683Z,163.51,993.76,31,28.2,86,100
77,2017-08-06T16:50:16.933Z,163.92,993.67,31,28.13,86,100
92,2017-08-06T16:55:03.651Z,163.93,993.69,48,28.46,104,100
92,2017-08-06T17:00:03.174Z,163.67,993.71,48,29.78,104,100
92,2017-08-06T17:05:03.721Z,164.47,993.71,48,29.18,104,100
74,2017-08-06T17:10:16.461Z,164,993.75,35,28.69,84,100
74,2017-08-06T17:15:02.971Z,164.43,993.65,35,28.01,84,100
74,2017-08-06T17:20:03.515Z,164.4,993.65,35,27.82,84,100
93,2017-08-06T17:25:03.042Z,163.23,993.85,44,27.89,110,100
93,2017-08-06T17:30:03.588Z,164.22,993.71,44,27.89,110,100
93,2017-08-06T17:35:03.035Z,163.99,993.72,44,28.58,110,100
89,2017-08-06T17:40:02.983Z,163.82,993.68,39,28.47,105,100
89,2017-08-06T17:45:03.693Z,163.78,993.66,39,28.34,105,100
89,2017-08-06T17:50:03.068Z,164.81,993.64,39,29.04,105,100
80,2017-08-06T17:55:03.559Z,163.98,993.74,30,29.09,94,100
80,2017-08-06T18:00:03.080Z,163.09,993.77,30,28.37,94,100
80,2017-08-06T18:05:03.631Z,162.66,993.87,30,28.35,94,100
87,2017-08-06T18:10:03.356Z,162.33,993.93,40,27.94,100,100
87,2017-08-06T18:15:02.986Z,163.44,993.74,40,28.3,100,100
87,2017-08-06T18:20:03.750Z,163.95,993.72,40,29.42,100,100
48,2017-08-06T18:25:03.531Z,164.04,993.7,18,28.84,57,100
48,2017-08-06T18:30:03.117Z,163.53,993.75,18,29.38,57,100
48,2017-08-06T18:35:03.757Z,164.04,993.73,18,29.49,57,100
68,2017-08-06T18:40:03.460Z,164.21,993.7,33,28.44,80,100
68,2017-08-06T18:45:03.207Z,163.96,993.77,33,27.56,80,100
102,2017-08-06T18:50:03.843Z,164.77,993.66,49,27.27,120,100
102,2017-08-06T18:55:03.373Z,163.71,993.75,49,27.98,120,100
78,2017-08-06T19:00:02.989Z,163.32,993.8,31,29.24,87,100
71,2017-08-06T19:05:03.740Z,163.7,993.73,32,28.11,85,100
71,2017-08-06T19:10:03.673Z,162.67,993.88,32,27.44,85,100
104,2017-08-06T19:15:03.300Z,162.89,993.84,46,27.39,113,100
98,2017-08-06T19:20:03.383Z,162.6,993.88,42,28.4,110,100
98,2017-08-06T19:25:02.821Z,163.36,993.74,42,28.99,110,100
81,2017-08-06T19:30:17.588Z,162.99,993.85,37,29.15,96,100
64,2017-08-06T19:35:03.135Z,162.75,993.82,26,29.25,73,100
64,2017-08-06T19:40:16.073Z,161.94,993.86,26,29.34,73,100
53,2017-08-06T19:45:03.632Z,162.87,993.87,26,29.35,64,100
54,2017-08-06T19:50:03.338Z,161.86,993.96,31,29.24,65,100
54,2017-08-06T19:55:02.964Z,161.3,994.03,31,28.17,65,100
90,2017-08-06T20:00:03.614Z,162.85,993.88,38,28.78,100,100
86,2017-08-06T20:05:03.341Z,162.91,993.85,41,28.87,104,100
86,2017-08-06T20:10:03.274Z,163.39,993.79,41,28.13,104,100
83,2017-08-06T20:15:04.025Z,164.11,993.72,34,28.45,94,100
85,2017-08-06T20:20:03.651Z,163.82,993.8,42,28.53,100,100
85,2017-08-06T20:25:03.183Z,163.38,993.79,42,29.33,100,100
63,2017-08-06T20:30:03.719Z,164.23,993.72,33,29.45,70,100
48,2017-08-06T20:35:03.448Z,163.84,993.68,24,29.08,55,100
48,2017-08-06T20:40:08.218Z,165.55,993.48,24,29.18,55,100
52,2017-08-06T20:45:16.867Z,165.54,993.52,20,28.85,62,100
53,2017-08-06T20:50:03.557Z,164.8,993.59,24,28.16,65,100
53,2017-08-06T20:55:03.227Z,164.74,993.69,24,28.37,65,100
80,2017-08-06T21:00:03.888Z,164.05,993.72,36,27.73,88,100
68,2017-08-06T21:05:03.557Z,163.08,993.73,36,28.23,79,100
68,2017-08-06T21:10:03.361Z,163.46,993.8,36,28.59,79,100
75,2017-08-06T21:15:02.950Z,163.05,993.81,32,28,85,100
77,2017-08-06T21:20:03.487Z,163.56,993.7,38,28.77,84,100
77,2017-08-06T21:25:03.182Z,162.97,993.79,38,27.87,84,100
71,2017-08-06T21:30:03.423Z,162.87,993.84,34,27.62,84,100
79,2017-08-06T21:35:03.048Z,163.11,993.81,36,27.69,91,100
79,2017-08-06T21:40:03.083Z,163.19,993.76,36,28.2,91,100
79,2017-08-06T21:45:03.835Z,163.72,993.76,36,29.1,91,100
65,2017-08-06T21:50:03.563Z,163.36,993.81,32,28.33,75,100
65,2017-08-06T21:55:03.290Z,164.56,993.64,32,28.48,75,100
65,2017-08-06T22:00:03.938Z,163.47,993.75,32,27.83,75,100
67,2017-08-06T22:05:03.373Z,165,993.66,30,28.94,78,100
67,2017-08-06T22:10:03.289Z,163.92,993.72,30,28.26,78,100
67,2017-08-06T22:15:03.839Z,165.32,993.58,30,29.12,78,100
51,2017-08-06T22:20:03.669Z,164.81,993.65,22,28.6,58,100
51,2017-08-06T22:25:03.397Z,164.19,993.65,22,28.16,58,100
51,2017-08-06T22:30:02.920Z,166.48,993.39,22,28.65,58,100
52,2017-08-06T22:35:03.466Z,165.43,993.52,20,29.78,59,100
52,2017-08-06T22:40:17.486Z,164.88,993.62,20,29.7,59,100
52,2017-08-06T22:45:03.048Z,162.89,993.82,20,29.36,59,100
44,2017-08-06T22:50:03.571Z,161.53,994.02,20,29.57,46,100
44,2017-08-06T22:55:03.098Z,159.36,994.34,20,29.54,46,100
44,2017-08-06T23:00:03.772Z,159.59,994.22,20,29.92,46,100
37,2017-08-06T23:05:03.494Z,158.47,994.31,19,29.99,42,100
37,2017-08-06T23:10:03.530Z,158.62,994.28,19,30.23,42,100
37,2017-08-06T23:15:03.130Z,160.48,994.08,19,29.39,42,100
56,2017-08-06T23:20:03.909Z,160.74,994.08,27,30.3,61,100
56,2017-08-06T23:25:03.351Z,157.87,994.47,27,30.55,61,100
56,2017-08-06T23:30:03.031Z,157.15,994.52,27,30.5,61,100
42,2017-08-06T23:35:03.578Z,157.32,994.5,21,30.97,48,100
42,2017-08-06T23:40:03.509Z,157.63,994.46,21,30.62,48,100
42,2017-08-06T23:45:03.033Z,158.15,994.42,21,31.11,48,100
34,2017-08-06T23:50:03.475Z,157.14,994.51,12,30.82,38,100
34,2017-08-06T23:55:03.224Z,156.5,994.56,12,30.89,38,100
34,2017-08-07T00:00:03.751Z,156.32,994.63,12,30.88,38,100
34,2017-08-07T00:05:03.275Z,157.17,994.48,14,31,40,100
34,2017-08-07T00:10:03.207Z,158.49,994.4,14,31.04,40,100
34,2017-08-07T00:15:03.962Z,157.57,994.45,14,31.29,40,100
30,2017-08-07T00:20:03.687Z,158.18,994.47,12,31.59,32,100
30,2017-08-07T00:25:03.327Z,159.01,994.32,12,30.82,32,100
30,2017-08-07T00:30:02.938Z,161.33,994,12,31.68,32,100
35,2017-08-07T00:35:03.612Z,160.77,994.17,13,31.45,38,100
35,2017-08-07T00:40:03.393Z,159.77,994.19,13,31.82,38,100
35,2017-08-07T00:45:03.061Z,157.74,994.46,13,31.55,38,100
31,2017-08-07T00:50:03.815Z,156.91,994.64,15,30.77,33,100
31,2017-08-07T00:55:03.445Z,156.25,994.61,15,31.52,33,100
30,2017-08-07T01:00:02.945Z,157.5,994.47,13,31.69,35,100
30,2017-08-07T01:05:03.623Z,157.78,994.4,15,31.68,33,100
30,2017-08-07T01:10:18.420Z,157.63,994.41,15,31.91,33,100
30,2017-08-07T01:15:03.101Z,157.77,994.38,14,31.84,36,100
25,2017-08-07T01:20:03.724Z,157.31,994.45,12,32.02,29,100
25,2017-08-07T01:25:03.425Z,157.83,994.38,12,31.67,29,100
18,2017-08-07T01:30:03.051Z,158.48,994.34,8,31.92,19,100
25,2017-08-07T01:35:03.805Z,157.82,994.46,12,32.38,26,100
25,2017-08-07T01:40:03.631Z,157.04,994.5,12,32.29,26,100
18,2017-08-07T01:45:03.152Z,156.76,994.53,9,34.12,22,96.4
18,2017-08-07T01:50:03.700Z,158.56,994.41,8,32.77,22,100
18,2017-08-07T01:55:17.721Z,157.94,994.42,8,32.94,22,100
18,2017-08-07T02:00:04.085Z,159.04,994.31,8,32.32,22,100
21,2017-08-07T02:05:03.568Z,159.56,994.27,12,33.26,25,99.26
21,2017-08-07T02:10:03.395Z,159.79,994.16,12,32.54,25,100
21,2017-08-07T02:15:02.758Z,159.86,994.17,12,33.74,25,94.09
18,2017-08-07T02:20:03.452Z,160.69,994.1,9,33.74,20,94.71
18,2017-08-07T02:25:03.076Z,160.36,994.14,9,32.96,20,99.4
18,2017-08-07T02:30:03.725Z,160.01,994.15,9,33.73,20,93.88
19,2017-08-07T02:35:16.992Z,160.6,994.16,9,33.66,19,93.88
19,2017-08-07T02:40:03.077Z,160.94,994.07,9,33.92,19,90.01
19,2017-08-07T02:45:03.520Z,161.12,994.03,9,33.21,19,96.66
21,2017-08-07T02:50:03.169Z,161.27,994.05,11,34.01,23,90.33
21,2017-08-07T02:55:03.901Z,161.69,993.98,11,35.09,23,87.69
21,2017-08-07T03:00:03.525Z,162.52,993.96,11,33.84,23,92.97
18,2017-08-07T03:05:03.254Z,163.14,993.82,12,33.32,21,94.34
18,2017-08-07T03:10:03.309Z,163.14,993.82,12,34.36,21,88.17
18,2017-08-07T03:15:03.937Z,162.7,993.8,12,34.44,21,88.96
28,2017-08-07T03:20:03.666Z,163.74,993.72,14,34.13,30,90.97
28,2017-08-07T03:25:03.294Z,163.3,993.78,14,34.19,30,90.44
28,2017-08-07T03:30:03.943Z,164.04,993.65,14,35.06,30,87.36
24,2017-08-07T03:35:03.684Z,164.76,993.56,10,34.71,28,88.53
24,2017-08-07T03:40:03.703Z,165.63,993.54,10,36.03,28,84.04
24,2017-08-07T03:45:03.472Z,166.49,993.44,10,37.35,28,81.01
31,2017-08-07T03:50:03.055Z,166.27,993.38,10,36.49,34,82.34
31,2017-08-07T03:55:03.749Z,166.89,993.35,10,36.31,34,81.19
26,2017-08-07T04:00:03.326Z,167.74,993.25,13,35.75,28,81.92
28,2017-08-07T04:05:03.981Z,167.1,993.31,12,35.27,34,82.74
28,2017-08-07T04:10:02.990Z,168.27,993.21,12,35.34,34,82.22
32,2017-08-07T04:15:03.465Z,169.01,993.11,14,35.38,32,81.73
27,2017-08-07T04:20:16.929Z,169.03,993.13,11,35.2,31,78.89
27,2017-08-07T04:25:03.606Z,169.58,993.07,11,36.68,31,75.71
29,2017-08-07T04:30:03.133Z,170.87,992.9,18,35.43,33,78.47
25,2017-08-07T04:35:03.781Z,170.97,992.91,15,35.26,30,76.75
25,2017-08-07T04:40:17.078Z,171.39,992.84,15,37.07,30,71.43
35,2017-08-07T04:45:03.658Z,172.2,992.73,22,36.49,37,76.44
25,2017-08-07T04:50:03.272Z,172.54,992.71,11,36.57,30,69.79
25,2017-08-07T04:55:17.134Z,172.83,992.69,11,38.14,30,69.78
28,2017-08-07T05:00:03.540Z,173.49,992.58,10,36.87,31,74.65
20,2017-08-07T05:05:03.172Z,173.66,992.51,11,37.05,21,74.78
20,2017-08-07T05:10:03.001Z,174.51,992.46,11,38.46,21,71.72
34,2017-08-07T05:15:16.822Z,174.59,992.41,16,37.3,36,76.51
36,2017-08-07T05:20:03.477Z,175.41,992.41,20,37.36,38,75.55
36,2017-08-07T05:25:03.003Z,175.66,992.34,20,36.47,38,76.01
36,2017-08-07T05:30:03.547Z,176.07,992.26,20,35.98,38,79.8
32,2017-08-07T05:35:03.070Z,175.89,992.27,12,36.37,33,80.96
32,2017-08-07T05:40:03.119Z,175.82,992.34,12,36.51,33,80.88
32,2017-08-07T05:45:03.686Z,175.6,992.25,12,35.46,33,86.65
34,2017-08-07T05:50:03.401Z,175.28,992.31,13,34.89,40,85.59
34,2017-08-07T05:55:02.915Z,175.88,992.28,13,34.66,40,86.62
34,2017-08-07T06:00:03.461Z,177.01,992.17,13,34.44,40,88.34
34,2017-08-07T06:05:03.442Z,177.07,992.13,13,34.55,40,85.91
23,2017-08-07T06:10:03.532Z,178.07,992.1,13,35.29,26,86.55
23,2017-08-07T06:15:03.259Z,178.03,992.08,13,34.27,26,89.04
23,2017-08-07T06:20:16.955Z,177.71,992.05,13,34.89,26,85.95
29,2017-08-07T06:25:03.623Z,178.45,992.04,14,35.28,35,84.3
29,2017-08-07T06:30:03.262Z,177.56,992.09,14,34.32,35,87.57
29,2017-08-07T06:35:03.795Z,177.79,992.12,14,34.37,35,85.31
29,2017-08-07T06:40:03.957Z,178.65,991.92,10,34.21,30,80.8
29,2017-08-07T06:45:03.556Z,178.72,991.99,10,34.37,30,84.04
28,2017-08-07T06:50:03.081Z,178.57,991.98,13,34.32,32,78.44
28,2017-08-07T06:55:03.832Z,178.84,991.98,13,34.81,32,78.75
24,2017-08-07T07:00:03.459Z,178.96,991.99,10,34.82,25,82.88
29,2017-08-07T07:05:03.183Z,178.51,992.01,12,34.09,32,78.49
29,2017-08-07T07:10:03.118Z,178.21,992.01,12,33.67,32,80.37
26,2017-08-07T07:15:03.526Z,177.77,992.09,14,33.99,28,83.4
24,2017-08-07T07:20:03.190Z,178.06,992.07,12,34.09,27,80.3
24,2017-08-07T07:25:03.837Z,177.18,992.18,12,34.16,27,82.29
21,2017-08-07T07:30:03.564Z,176.96,992.2,9,34.24,27,81.99
24,2017-08-07T07:35:02.999Z,176.62,992.17,12,32.94,27,86.15
24,2017-08-07T07:40:03.036Z,176.14,992.25,12,32.79,27,87.64
25,2017-08-07T07:45:03.568Z,175.38,992.34,12,32.9,26,87.13
24,2017-08-07T07:50:03.022Z,175.87,992.36,10,32.7,30,88.12
24,2017-08-07T07:55:03.740Z,175.87,992.28,10,32.62,30,88.23
17,2017-08-07T08:00:17.719Z,175.34,992.36,5,32.56,24,88.84
23,2017-08-07T08:05:03.191Z,175.37,992.39,9,32.59,25,88.91
23,2017-08-07T08:10:17.207Z,174.84,992.41,9,32.39,25,89.74
23,2017-08-07T08:15:03.640Z,175.33,992.39,9,32.75,25,87.64
24,2017-08-07T08:20:03.314Z,175.28,992.38,12,32.52,27,88.1
24,2017-08-07T08:25:03.973Z,175.67,992.34,12,32.46,27,86.83
24,2017-08-07T08:30:03.589Z,176.14,992.32,12,32.36,27,88.51
23,2017-08-07T08:35:03.098Z,175.34,992.33,10,32.22,23,88.68
23,2017-08-07T08:40:03.146Z,175.14,992.35,10,32.18,23,88.46
23,2017-08-07T08:45:03.677Z,174.9,992.37,10,32.53,23,88.01
23,2017-08-07T08:50:03.407Z,175.48,992.29,9,32.15,27,89.2
23,2017-08-07T08:55:02.930Z,175.23,992.42,9,32.22,27,89.23
23,2017-08-07T09:00:03.476Z,174.43,992.49,9,31.99,27,89.76
27,2017-08-07T09:05:17.197Z,173.14,992.6,12,31.89,32,90.09
27,2017-08-07T09:10:03.039Z,173.82,992.61,12,31.94,32,88.4
27,2017-08-07T09:15:03.791Z,173.49,992.55,12,31.85,32,90.95
27,2017-08-07T09:20:03.871Z,172.98,992.63,12,31.53,32,92.42
27,2017-08-07T09:25:03.447Z,172.67,992.68,11,31.39,29,93.41
27,2017-08-07T09:30:03.325Z,172.19,992.72,11,31.61,29,93.06
27,2017-08-07T09:35:03.829Z,171.73,992.78,11,31.51,29,93.58
23,2017-08-07T09:40:03.656Z,171.2,992.86,10,31.08,24,94.22
23,2017-08-07T09:45:03.280Z,170.28,992.95,10,31.23,24,93.5
20,2017-08-07T09:50:03.899Z,170.35,992.95,10,31.19,22,94.66
20,2017-08-07T09:55:03.454Z,169.69,993.01,10,31.19,22,93.33
18,2017-08-07T10:00:02.984Z,169.08,993.09,6,31.16,24,93.71
15,2017-08-07T10:05:03.624Z,169.3,993.05,6,31.28,18,93.47
15,2017-08-07T10:10:03.558Z,169.21,993.11,6,31.03,18,94.9
19,2017-08-07T10:15:03.184Z,168.56,993.18,9,30.93,20,95.8
15,2017-08-07T10:20:03.935Z,168.38,993.19,6,30.56,15,98.77
15,2017-08-07T10:25:03.559Z,168.6,993.24,6,30.63,15,98.27
18,2017-08-07T10:30:03.102Z,167.9,993.25,8,30.93,22,97.03
17,2017-08-07T10:35:03.831Z,167.06,993.35,6,30.77,21,98.78
17,2017-08-07T10:40:03.524Z,166.41,993.44,6,30.48,21,100
17,2017-08-07T10:45:02.981Z,165.44,993.54,6,29.91,21,100
18,2017-08-07T10:50:04.270Z,165.89,993.49,7,29.33,22,100
18,2017-08-07T10:55:03.735Z,165.24,993.56,7,29.91,22,100
18,2017-08-07T11:00:17.328Z,165.58,993.55,7,29.59,22,100
20,2017-08-07T11:05:03.021Z,166.33,993.43,9,28.88,24,100
20,2017-08-07T11:10:16.312Z,165.94,993.57,9,29.41,24,100
20,2017-08-07T11:15:02.887Z,165.81,993.56,9,28.69,24,100
25,2017-08-07T11:20:03.437Z,165.59,993.54,12,29.41,29,100
25,2017-08-07T11:25:03.166Z,164.68,993.63,12,28.68,29,100
25,2017-08-07T11:30:04.618Z,165.08,993.61,12,28.77,29,100
25,2017-08-07T11:35:03.235Z,164.47,993.67,11,28.37,28,100
25,2017-08-07T11:40:03.349Z,164.5,993.62,11,28.5,28,100
25,2017-08-07T11:45:02.995Z,164.32,993.66,11,29.5,28,100
19,2017-08-07T11:50:03.648Z,163.31,993.83,10,28.66,21,100
19,2017-08-07T11:55:03.169Z,161.28,994,10,28.59,21,100
19,2017-08-07T12:00:03.939Z,161.63,994.01,10,28.98,21,100
23,2017-08-07T12:05:03.545Z,161.14,993.96,10,29.09,24,100
23,2017-08-07T12:10:18.143Z,162.54,993.89,10,28.38,24,100
23,2017-08-07T12:15:03.610Z,162.45,993.92,10,28.31,24,100
24,2017-08-07T12:20:03.236Z,161.89,993.98,9,28.42,31,100
24,2017-08-07T12:25:03.886Z,162.32,993.92,9,28.76,31,100
24,2017-08-07T12:30:03.610Z,161.97,993.92,9,28.81,31,100
23,2017-08-07T12:35:03.240Z,160,994.17,10,29.11,33,100
23,2017-08-07T12:40:03.173Z,160.35,994.11,10,28.42,33,100
23,2017-08-07T12:45:03.910Z,159.61,994.21,10,28.07,33,100
27,2017-08-07T12:50:03.446Z,160.38,994.13,15,27.97,32,100
27,2017-08-07T12:55:03.191Z,160.18,994.21,15,29.17,32,100
18,2017-08-07T13:00:03.742Z,159.92,994.14,8,29.18,21,100
18,2017-08-07T13:05:03.442Z,159.69,994.2,9,28.99,21,100
18,2017-08-07T13:10:03.378Z,159.7,994.22,9,28.77,21,100
20,2017-08-07T13:15:02.900Z,160.55,994.14,9,28.48,22,100
21,2017-08-07T13:20:03.547Z,160.86,994.04,10,29.35,28,100
21,2017-08-07T13:25:03.172Z,160.01,994.23,10,29.44,28,100
16,2017-08-07T13:30:03.820Z,159.08,994.29,6,29.54,18,100
19,2017-08-07T13:35:03.346Z,159.66,994.18,8,29.47,21,100
19,2017-08-07T13:40:03.176Z,159.08,994.29,8,29.25,21,100
17,2017-08-07T13:45:03.928Z,159.09,994.27,7,30.17,20,97.02
16,2017-08-07T13:50:03.534Z,159.01,994.27,8,29.96,17,100
